Seconds	Methods
10	6
20	6
30	7
40	7
50	7
60	7
70	7
80	7
90	7
100	7
110	7
120	7
130	7
140	7
150	7
160	7
170	7
180	8
190	8
200	8
210	8
220	8
230	8
240	8
250	8
260	8
270	8
280	8
290	8
300	8
310	8
320	8
330	8
340	8
350	8
360	8
370	8
380	8
390	8
400	8
410	8
420	8
430	8
440	8
450	8
460	8
470	8
480	8
490	8
500	8
510	8
520	8
530	8
540	8
550	8
560	8
570	8
580	8
590	8
600	8
610	8
620	8
630	8
640	8
650	8
660	8
670	8
680	8
690	8
700	8
710	8
720	8
730	8
740	8
750	8
760	8
770	8
780	8
790	8
800	8
810	8
820	8
830	8
840	8
850	8
860	8
870	8
880	8
890	8
900	8
910	8
920	8
930	8
940	8
950	8
960	8
970	8
980	8
990	8
1000	8
1010	8
1020	8
1030	8
1040	8
1050	8
1060	8
1070	8
1080	8
1090	8
1100	8
1110	8
1120	8
1130	8
1140	8
1150	8
1160	8
1170	8
1180	8
1190	8
1200	8
1210	8
1220	8
1230	8
1240	8
1250	8
1260	8
1270	8
1280	8
1290	8
1300	8
1310	8
1320	8
1330	8
1340	8
1350	8
1360	8
1370	8
1380	8
1390	8
1400	8
1410	8
1420	8
1430	8
1440	8
1450	8
1460	8
1470	8
1480	8
1490	8
1500	8
1510	8
1520	8
1530	8
1540	8
1550	8
1560	8
1570	8
1580	8
1590	8
1600	8
1610	8
1620	8
1630	8
1640	8
1650	8
1660	8
1670	8
1680	8
1690	8
1700	9
1710	9
1720	9
1730	9
1740	9
1750	9
1760	9
1770	9
1780	9
1790	9
1800	9
1810	9
1820	9
1830	9
1840	9
1850	9
1860	9
1870	9
1880	9
1890	9
1900	9
1910	9
1920	9
1930	9
1940	9
1950	9
1960	9
1970	9
1980	9
1990	9
2000	9
2010	9
2020	9
2030	9
2040	9
2050	9
2060	9
2070	9
2080	9
2090	9
2100	9
2110	9
2120	9
2130	9
2140	9
2150	9
2160	9
2170	9
2180	9
2190	9
2200	9
2210	9
2220	9
2230	9
2240	9
2250	9
2260	9
2270	9
