Seconds	Methods
5500	18
5510	18
5520	18
5530	18
5540	18
5550	18
5560	18
5570	18
5580	18
5590	18
5600	18
5610	18
5620	18
5630	18
5640	18
5650	18
5660	18
5670	18
5680	18
5690	18
5700	18
5710	18
5720	18
5730	18
5740	18
5750	18
5760	18
5770	18
5780	18
5790	18
5800	18
5810	18
5820	18
5830	18
5840	18
5850	18
5860	18
5870	18
5880	18
5890	18
5900	18
5910	18
5920	18
5930	18
5940	18
5950	18
5960	18
5970	18
5980	18
5990	18
6000	18
6010	18
6020	18
6030	18
6040	18
6050	18
6060	18
6070	18
6080	18
6090	18
6100	18
6110	18
6120	18
6130	18
6140	18
6150	18
6160	18
6170	18
6180	18
6190	18
6200	18
6210	18
6220	18
6230	18
6240	18
6250	18
6260	18
6270	18
6280	18
6290	18
6300	18
6310	18
6320	18
6330	18
6340	18
6350	18
6360	18
6370	18
6380	18
6390	18
6400	18
6410	18
6420	18
6430	18
6440	18
6450	18
6460	18
6470	18
6480	18
6490	18
6500	18
6510	18
6520	18
6530	18
6540	18
6550	18
6560	18
6570	18
6580	18
6590	18
6600	18
6610	18
6620	18
6630	18
6640	18
6650	18
6660	18
6670	18
6680	18
6690	18
6700	18
6710	18
6720	18
6730	18
6740	18
6750	18
6760	18
6770	18
6780	18
6790	18
6800	18
6810	18
6820	18
6830	18
6840	18
6850	18
6860	18
6870	18
6880	18
6890	18
6900	18
6910	18
6920	18
6930	18
6940	18
6950	18
6960	18
6970	18
6980	18
6990	18
7000	18
7010	18
7020	18
7030	18
7040	18
7050	18
7060	18
7070	18
7080	18
7090	18
7100	18
7110	18
7120	18
7130	18
7140	18
7150	18
7160	18
7170	18
