Seconds	Methods
10	3
20	3
30	3
40	3
50	3
60	3
70	3
80	3
90	3
100	3
110	3
120	3
130	4
140	4
150	4
160	4
170	4
180	4
190	4
200	4
210	4
220	4
230	4
240	4
250	4
260	4
270	4
280	4
290	4
300	4
310	4
320	4
330	4
340	4
350	4
360	4
370	4
380	4
390	4
400	4
410	4
420	4
430	4
440	4
450	4
460	4
470	4
480	4
490	4
500	4
510	4
520	4
530	4
540	4
550	4
560	4
570	4
580	4
590	4
600	4
610	4
620	4
630	4
640	4
650	4
660	4
670	4
680	4
690	4
700	4
710	4
720	4
730	4
740	4
750	4
760	4
770	4
780	4
790	4
800	4
810	4
820	4
830	4
840	4
850	4
860	4
870	4
880	4
890	4
900	4
910	4
920	4
930	4
940	4
950	4
960	4
970	4
980	4
990	4
1000	4
1010	4
1020	4
1030	4
1040	4
1050	4
1060	4
1070	4
1080	4
1090	4
1100	4
1110	4
1120	4
1130	4
1140	4
1150	4
1160	4
1170	4
1180	4
1190	4
1200	4
1210	4
1220	4
1230	4
1240	4
1250	4
1260	6
1270	6
1280	6
1290	6
1300	6
1310	6
1320	6
1330	6
1340	6
1350	6
1360	6
1370	6
1380	6
1390	6
1400	6
1410	6
1420	6
1430	6
1440	6
1450	6
1460	6
1470	6
1480	6
1490	6
1500	6
1510	6
1520	6
1530	6
1540	6
1550	6
1560	6
1570	6
1580	6
1590	6
1600	6
1610	6
1620	6
1630	6
1640	6
1650	6
1660	6
1670	6
1680	6
1690	6
1700	6
1710	6
1720	6
1730	6
1740	6
1750	6
1760	6
1770	6
1780	6
1790	6
1800	6
1810	6
1820	6
1830	6
1840	6
1850	6
1860	6
1870	6
1880	6
1890	6
1900	6
1910	6
1920	6
1930	6
1940	6
1950	6
1960	6
1970	6
1980	6
1990	6
2000	6
2010	6
2020	6
2030	6
2040	6
2050	6
2060	6
2070	6
2080	6
2090	6
2100	6
2110	6
2120	6
2130	6
2140	6
2150	6
2160	6
2170	6
2180	6
2190	6
2200	6
2210	6
2220	6
2230	6
2240	6
2250	6
2260	6
2270	6
2280	6
2290	6
2300	6
2310	6
2320	6
2330	6
2340	6
2350	6
2360	6
2370	6
2380	6
2390	6
2400	6
2410	6
2420	6
2430	6
2440	6
2450	6
2460	6
2470	6
2480	6
2490	6
2500	6
2510	6
2520	6
2530	6
2540	6
2550	6
2560	6
2570	6
2580	6
2590	6
2600	6
2610	6
2620	6
2630	6
2640	6
2650	6
2660	6
2670	6
2680	6
2690	6
2700	6
2710	6
2720	6
2730	6
2740	6
2750	6
2760	6
2770	6
2780	6
2790	6
2800	6
2810	6
2820	6
2830	6
2840	6
2850	6
2860	6
2870	6
2880	6
2890	6
2900	6
2910	6
2920	6
2930	6
2940	6
2950	6
2960	6
2970	6
2980	6
2990	6
3000	6
3010	6
3020	6
3030	6
3040	6
3050	6
3060	6
3070	6
3080	6
3090	6
3100	6
3110	6
3120	6
3130	6
3140	6
3150	6
3160	6
3170	6
3180	6
3190	6
3200	6
3210	6
3220	6
3230	6
3240	6
3250	6
3260	6
3270	6
3280	6
3290	6
3300	6
3310	6
3320	6
3330	6
3340	6
3350	6
3360	6
3370	6
3380	6
3390	6
3400	6
3410	6
3420	6
3430	6
3440	6
3450	6
3460	6
3470	6
3480	6
3490	6
3500	6
3510	6
3520	6
3530	6
3540	6
3550	6
3560	6
3570	6
3580	6
3590	6
3600	6
3610	6
3620	6
3630	6
3640	6
3650	6
3660	6
3670	6
3680	6
3690	6
3700	6
3710	6
3720	6
3730	6
3740	6
3750	6
3760	6
3770	6
3780	6
3790	6
3800	6
3810	6
3820	6
3830	6
3840	6
3850	6
3860	6
3870	6
3880	6
3890	6
3900	6
3910	6
3920	6
3930	6
3940	6
3950	6
3960	6
3970	6
3980	6
3990	6
4000	6
4010	6
4020	6
4030	6
4040	6
4050	6
4060	6
4070	6
4080	6
4090	6
4100	6
4110	6
4120	6
4130	6
4140	6
4150	6
4160	6
4170	6
4180	6
4190	6
4200	6
4210	6
4220	6
4230	6
4240	6
4250	6
4260	6
4270	6
4280	6
4290	6
4300	6
4310	6
4320	6
4330	6
4340	6
4350	6
4360	6
4370	6
4380	6
4390	6
4400	6
4410	6
4420	6
4430	6
4440	6
4450	6
4460	6
4470	6
4480	6
4490	6
4500	6
4510	6
4520	6
4530	6
4540	6
4550	6
4560	6
4570	6
4580	6
4590	6
4600	6
4610	6
4620	6
4630	6
4640	6
4650	6
4660	6
4670	6
4680	6
4690	6
4700	6
4710	6
4720	6
4730	6
4740	6
4750	6
4760	6
4770	6
4780	6
4790	6
4800	6
4810	6
4820	6
4830	6
4840	6
4850	6
4860	6
4870	6
4880	6
4890	6
4900	6
4910	6
4920	6
4930	6
4940	6
4950	6
4960	6
4970	6
4980	6
4990	6
5000	6
5010	6
5020	6
5030	6
5040	6
5050	6
5060	6
5070	6
5080	6
5090	6
5100	6
5110	6
5120	6
5130	6
5140	6
5150	6
5160	6
5170	6
5180	6
5190	6
5200	6
5210	6
5220	6
5230	6
5240	6
5250	6
5260	6
5270	6
5280	6
5290	6
5300	6
5310	6
5320	6
5330	6
5340	6
5350	6
5360	6
5370	6
5380	6
5390	6
5400	6
5410	6
5420	6
5430	6
5440	6
5450	6
5460	6
5470	6
5480	6
5490	6
5500	6
5510	6
5520	6
5530	6
5540	6
5550	6
5560	6
5570	6
5580	6
5590	6
5600	6
5610	6
5620	6
5630	6
5640	6
5650	6
5660	6
5670	6
5680	6
5690	6
5700	6
5710	6
5720	6
5730	6
5740	6
5750	6
5760	6
5770	6
5780	6
5790	6
5800	6
5810	6
5820	6
5830	6
5840	6
5850	6
5860	6
5870	6
5880	6
5890	6
5900	6
5910	6
5920	6
5930	6
5940	6
5950	6
5960	6
5970	6
5980	6
5990	6
6000	6
6010	6
6020	6
6030	6
6040	6
6050	6
6060	6
6070	6
6080	6
6090	6
6100	6
6110	6
6120	6
6130	6
6140	6
6150	6
6160	6
6170	6
6180	6
6190	6
6200	6
6210	6
6220	6
6230	6
6240	6
6250	6
6260	6
6270	6
6280	6
6290	6
6300	6
6310	6
6320	6
6330	6
6340	6
6350	6
6360	6
6370	6
6380	6
6390	6
6400	6
6410	6
6420	6
6430	6
6440	6
6450	6
6460	6
6470	6
6480	6
6490	6
6500	6
6510	6
6520	6
6530	6
6540	6
6550	6
6560	6
6570	6
6580	6
6590	6
6600	6
6610	6
6620	6
6630	6
6640	6
6650	6
6660	6
6670	6
6680	6
6690	6
6700	6
6710	6
6720	6
6730	6
6740	6
6750	6
6760	6
6770	6
6780	6
6790	6
6800	6
6810	6
6820	6
6830	6
6840	6
6850	6
6860	6
6870	6
6880	6
6890	6
6900	6
6910	6
6920	6
6930	6
6940	6
6950	6
6960	6
6970	6
6980	6
6990	6
7000	6
7010	6
7020	6
7030	6
7040	6
7050	6
7060	6
7070	6
7080	6
7090	6
7100	6
7110	6
7120	6
7130	6
7140	6
7150	6
7160	6
7170	6
7180	6
7190	6
