Seconds	Methods
10	6
20	6
30	6
40	6
50	6
60	6
70	6
80	6
90	6
100	6
110	6
120	6
130	6
140	6
150	6
160	6
170	6
180	6
190	6
200	6
210	6
220	6
230	6
240	6
250	6
260	6
270	6
280	6
290	6
300	6
310	6
320	6
330	6
340	6
350	6
360	6
370	6
380	6
390	6
400	6
410	6
420	6
430	6
440	6
450	6
460	6
470	6
480	6
490	6
500	6
510	6
520	6
530	6
540	6
550	6
560	6
570	6
580	6
590	6
600	6
610	6
620	6
630	6
640	6
650	6
660	6
670	6
680	6
690	6
700	6
710	6
720	6
730	6
740	6
750	6
760	6
770	6
780	6
790	6
800	6
810	6
820	6
830	6
840	6
850	6
860	6
870	6
880	6
890	6
900	6
910	6
920	6
930	6
940	6
950	6
960	6
970	6
980	6
990	6
1000	6
1010	6
1020	6
1030	6
1040	6
1050	6
1060	6
1070	6
1080	6
1090	6
1100	6
1110	6
1120	6
1130	6
1140	6
1150	6
1160	6
1170	6
1180	6
1190	6
1200	6
1210	6
1220	6
1230	6
1240	6
1250	6
1260	6
1270	6
1280	6
1290	6
1300	6
1310	6
1320	6
1330	6
1340	6
1350	6
1360	6
1370	6
1380	6
1390	6
1400	6
1410	6
1420	6
1430	6
1440	6
1450	6
1460	6
1470	6
1480	6
1490	6
1500	6
1510	6
1520	6
1530	6
1540	6
1550	6
1560	6
1570	6
1580	6
1590	6
1600	6
1610	6
1620	6
1630	6
1640	6
1650	6
1660	6
1670	6
1680	6
1690	6
1700	6
1710	6
1720	6
1730	6
1740	6
1750	6
1760	6
1770	6
1780	6
1790	6
1800	6
1810	6
1820	6
1830	6
1840	6
