Seconds	Methods
10	4
20	4
30	4
40	4
50	4
60	4
70	4
80	4
90	4
100	4
110	4
120	4
130	7
140	7
150	7
160	7
170	7
180	7
190	7
200	7
210	7
220	7
230	7
240	7
250	7
260	7
270	7
280	7
290	7
300	7
310	7
320	7
330	7
340	7
350	7
360	7
370	7
380	7
390	7
400	7
410	7
420	7
430	8
440	8
450	8
460	8
470	8
480	8
490	8
500	8
510	8
520	8
530	8
540	8
550	8
560	8
570	8
580	8
590	8
600	8
610	8
620	8
630	8
640	8
650	8
660	8
670	8
680	8
690	8
700	8
710	8
720	8
730	8
740	8
750	8
760	8
770	8
780	8
790	8
800	8
810	8
820	8
830	8
840	8
850	8
860	8
870	11
880	11
890	11
900	11
910	11
920	11
930	11
940	11
950	11
960	11
970	11
980	11
990	11
1000	11
1010	11
1020	11
1030	11
1040	11
1050	11
1060	11
1070	11
1080	11
1090	11
1100	11
1110	11
1120	11
1130	11
1140	11
1150	11
1160	11
1170	11
1180	11
1190	11
1200	11
1210	11
1220	11
1230	11
1240	11
1250	11
1260	11
1270	11
1280	11
1290	11
1300	11
1310	11
1320	11
1330	11
1340	11
1350	12
1360	12
1370	12
1380	12
1390	12
1400	12
1410	12
1420	12
1430	12
1440	12
1450	12
1460	12
1470	13
1480	13
1490	13
1500	13
1510	13
1520	13
1530	13
1540	13
1550	13
1560	13
1570	13
1580	13
1590	13
1600	13
1610	13
1620	13
1630	13
1640	13
1650	13
1660	13
1670	13
1680	13
1690	13
1700	13
1710	13
1720	13
1730	13
1740	13
1750	13
1760	13
1770	13
1780	13
1790	13
1800	13
1810	13
1820	13
1830	13
1840	13
1850	13
1860	13
1870	13
1880	13
1890	13
1900	13
1910	13
1920	13
1930	13
1940	13
1950	13
1960	13
1970	13
1980	13
1990	13
2000	13
2010	13
2020	13
2030	13
2040	13
2050	13
2060	13
2070	13
2080	13
2090	13
2100	13
2110	13
2120	13
2130	13
2140	13
2150	13
2160	13
2170	13
2180	13
2190	13
2200	13
2210	13
2220	13
2230	13
2240	13
2250	13
2260	13
2270	13
2280	13
2290	13
2300	13
2310	13
2320	13
2330	13
2340	13
2350	13
2360	13
2370	13
2380	13
2390	13
2400	13
2410	13
2420	13
2430	13
2440	13
2450	13
2460	13
2470	13
2480	13
2490	13
2500	13
2510	13
2520	13
2530	13
2540	13
2550	13
2560	13
2570	13
2580	13
2590	13
2600	13
2610	13
2620	13
2630	13
2640	13
2650	13
2660	13
2670	13
2680	13
2690	13
2700	13
2710	13
2720	13
2730	13
2740	13
2750	13
2760	13
2770	13
2780	13
2790	13
2800	13
2810	13
2820	13
2830	13
2840	13
2850	13
2860	13
2870	13
2880	13
2890	13
2900	13
2910	13
2920	13
2930	13
2940	13
2950	13
2960	13
2970	13
2980	13
2990	13
3000	13
3010	13
3020	13
3030	13
3040	13
3050	13
3060	13
3070	13
3080	13
3090	13
3100	13
3110	13
3120	13
3130	13
3140	13
3150	13
3160	13
3170	13
3180	13
3190	13
3200	13
3210	13
3220	13
3230	13
3240	13
3250	13
3260	13
3270	13
3280	13
3290	13
3300	13
3310	13
3320	13
3330	13
3340	13
3350	13
3360	13
3370	13
3380	13
3390	13
3400	13
3410	13
3420	13
3430	13
3440	13
3450	13
3460	13
3470	13
3480	13
3490	13
3500	13
3510	13
3520	13
3530	13
3540	13
3550	13
3560	13
3570	13
3580	13
3590	13
3600	13
3610	13
3620	13
3630	13
3640	13
3650	13
3660	13
3670	13
3680	13
3690	13
3700	13
3710	13
3720	13
3730	13
3740	13
3750	13
3760	13
3770	13
3780	13
3790	13
3800	13
3810	13
3820	13
3830	13
3840	13
3850	13
3860	13
3870	13
3880	13
3890	13
3900	13
3910	13
3920	13
3930	13
3940	13
3950	13
3960	13
3970	13
3980	13
3990	13
4000	13
4010	13
4020	13
4030	13
4040	13
4050	13
4060	13
4070	13
4080	13
4090	13
4100	13
4110	13
4120	13
4130	13
4140	13
4150	13
4160	13
4170	13
4180	13
4190	13
4200	13
4210	13
4220	13
4230	13
4240	13
4250	13
4260	13
4270	13
4280	13
4290	13
4300	13
4310	13
4320	13
4330	13
4340	13
4350	13
4360	13
4370	13
4380	13
4390	13
4400	13
4410	13
4420	13
4430	13
4440	13
4450	13
4460	13
4470	13
4480	13
4490	13
4500	13
4510	13
4520	13
4530	13
4540	13
4550	13
4560	13
4570	13
4580	13
4590	13
4600	13
4610	13
4620	13
4630	13
4640	13
4650	13
4660	13
4670	13
4680	13
4690	13
4700	13
4710	13
4720	13
4730	13
4740	13
4750	13
4760	13
4770	13
4780	13
4790	13
4800	13
4810	13
4820	13
4830	13
4840	13
4850	13
4860	13
4870	13
4880	13
4890	13
4900	13
4910	13
4920	13
4930	13
4940	13
4950	13
4960	13
4970	13
4980	13
4990	13
5000	13
5010	13
5020	13
5030	13
5040	13
5050	13
5060	13
5070	13
5080	13
5090	13
5100	13
