Seconds	Methods
10	3
20	4
30	4
40	4
50	4
60	4
70	4
80	4
90	4
100	4
110	4
120	4
130	4
140	4
150	4
160	4
170	4
180	4
190	4
200	4
210	4
220	4
230	4
240	4
250	4
260	4
270	4
280	4
290	4
300	4
310	4
320	4
330	4
340	4
350	4
360	4
370	4
380	4
390	4
400	4
410	4
420	4
430	4
440	4
450	4
460	4
470	4
480	4
490	4
500	4
510	4
520	4
530	4
540	4
550	4
560	4
570	4
580	4
590	4
600	4
610	4
620	4
630	4
640	4
650	4
660	4
670	4
680	4
690	4
700	4
710	4
720	4
730	6
740	6
750	6
760	6
770	6
780	6
790	6
800	6
810	6
820	6
830	6
840	6
850	6
860	6
870	6
880	6
890	6
900	6
910	6
920	6
930	6
940	6
950	6
960	6
970	6
980	6
990	6
1000	6
1010	6
1020	6
1030	6
1040	6
1050	6
1060	6
1070	6
1080	6
1090	6
1100	6
1110	6
1120	6
1130	6
1140	6
1150	6
1160	6
1170	6
1180	6
1190	6
1200	6
1210	6
1220	6
1230	6
1240	6
1250	6
1260	6
1270	6
1280	6
1290	6
1300	6
1310	6
1320	6
1330	6
1340	6
1350	6
1360	6
1370	6
1380	6
1390	6
1400	6
1410	6
1420	6
1430	6
1440	6
1450	6
1460	6
1470	6
1480	6
1490	6
1500	6
1510	6
1520	6
1530	6
1540	6
1550	6
1560	6
1570	6
1580	6
1590	6
1600	6
1610	6
1620	6
1630	6
1640	6
1650	6
1660	6
1670	6
1680	6
1690	6
1700	6
1710	6
1720	6
1730	6
1740	6
1750	6
1760	6
1770	6
1780	6
1790	6
1800	6
1810	6
1820	6
1830	6
1840	6
1850	6
1860	6
1870	6
1880	6
1890	6
1900	6
1910	6
1920	6
1930	6
1940	6
1950	6
1960	6
1970	6
1980	6
1990	6
2000	6
2010	6
2020	6
2030	6
2040	6
2050	6
2060	6
2070	6
2080	6
2090	6
2100	6
2110	6
2120	6
2130	6
2140	6
2150	6
2160	6
2170	6
2180	6
2190	6
2200	6
2210	10
2220	10
2230	10
2240	10
2250	10
2260	10
2270	10
2280	10
2290	10
2300	10
2310	10
2320	10
2330	10
2340	10
2350	10
2360	10
2370	10
2380	10
2390	10
2400	10
2410	10
2420	10
2430	10
2440	10
2450	10
2460	10
2470	10
2480	10
2490	10
2500	10
2510	10
2520	10
2530	10
2540	10
2550	10
2560	10
2570	10
2580	10
2590	10
2600	10
2610	10
2620	10
2630	10
2640	10
2650	10
2660	10
2670	10
2680	10
2690	10
2700	10
2710	10
2720	10
2730	10
2740	10
2750	10
2760	10
2770	10
2780	10
2790	10
2800	10
2810	10
2820	10
2830	10
2840	10
2850	10
2860	10
2870	10
2880	10
2890	10
2900	10
2910	10
2920	10
2930	10
2940	10
2950	10
2960	10
2970	10
2980	10
2990	10
3000	10
3010	10
3020	10
3030	10
3040	10
3050	10
3060	10
3070	10
3080	10
3090	10
3100	10
3110	10
3120	10
3130	10
3140	10
3150	10
3160	10
3170	10
3180	10
3190	10
3200	10
3210	10
3220	10
3230	10
3240	10
3250	10
3260	10
3270	10
3280	10
3290	10
3300	10
3310	10
3320	10
3330	10
3340	10
3350	10
3360	10
3370	10
3380	10
3390	10
3400	10
3410	10
3420	10
3430	10
3440	10
3450	10
3460	10
3470	10
3480	10
3490	10
3500	10
3510	10
3520	10
3530	10
3540	10
3550	10
3560	10
3570	10
3580	10
3590	10
3600	10
3610	10
3620	10
3630	10
3640	10
3650	10
3660	10
3670	10
3680	10
3690	10
3700	10
3710	10
3720	10
3730	10
3740	10
3750	10
3760	10
3770	10
3780	10
3790	10
3800	10
3810	10
3820	10
3830	10
3840	10
3850	10
3860	10
3870	10
3880	10
3890	10
3900	10
3910	10
3920	10
3930	10
3940	10
3950	10
3960	10
3970	10
3980	10
3990	10
4000	10
4010	10
4020	10
4030	10
4040	10
4050	10
4060	10
4070	10
4080	10
4090	10
4100	10
4110	10
4120	10
4130	10
4140	10
4150	10
4160	10
4170	10
4180	10
4190	10
4200	10
4210	10
4220	10
4230	10
4240	10
4250	10
4260	10
4270	10
4280	10
4290	10
4300	10
4310	10
4320	10
4330	10
4340	10
4350	10
4360	10
4370	10
4380	10
4390	10
4400	10
4410	10
4420	10
4430	10
4440	10
4450	10
4460	10
4470	10
4480	10
4490	10
4500	10
4510	10
4520	10
4530	10
4540	10
4550	10
4560	10
4570	10
4580	10
4590	10
4600	10
4610	10
