Seconds	Methods
10	4
20	4
30	4
40	4
50	4
60	4
70	4
80	4
90	4
100	4
110	4
120	4
130	4
140	4
150	4
160	4
170	4
180	4
190	4
200	4
210	4
220	4
230	4
240	4
250	4
260	4
270	4
280	4
290	4
300	4
310	4
320	4
330	4
340	4
350	4
360	4
370	4
380	4
390	4
400	4
410	4
420	4
430	4
440	4
450	4
460	4
470	4
480	4
490	4
500	4
510	4
520	4
530	4
540	4
550	4
560	4
570	4
580	4
590	4
600	4
610	4
620	4
630	4
640	4
650	4
660	4
670	4
680	4
690	4
700	4
710	4
720	4
730	4
740	4
750	4
760	4
770	4
780	4
790	4
800	4
810	4
820	4
830	4
840	4
850	4
860	4
870	4
880	4
890	4
900	4
910	4
920	4
930	4
940	4
950	4
960	4
970	4
980	4
990	4
1000	4
1010	4
1020	4
1030	4
1040	4
1050	4
1060	4
1070	4
1080	4
1090	4
1100	4
1110	4
1120	4
1130	4
1140	4
1150	4
1160	4
1170	4
1180	4
1190	4
1200	4
1210	4
1220	4
1230	4
1240	4
1250	4
1260	4
1270	4
1280	4
1290	4
1300	4
1310	4
1320	4
1330	4
1340	4
1350	4
1360	4
1370	4
1380	4
1390	4
1400	4
1410	4
1420	4
1430	4
1440	4
1450	4
1460	4
1470	4
1480	4
1490	4
1500	4
1510	4
1520	4
1530	4
1540	4
1550	4
1560	4
1570	4
1580	4
1590	4
1600	4
1610	4
1620	4
1630	4
1640	4
1650	4
1660	4
1670	4
1680	4
1690	4
1700	4
1710	4
1720	4
1730	4
1740	4
1750	4
1760	4
1770	4
1780	4
1790	4
1800	4
1810	4
1820	4
1830	4
1840	4
1850	4
1860	4
1870	4
1880	4
1890	4
1900	4
1910	4
1920	4
1930	4
1940	4
1950	4
1960	4
1970	4
1980	4
1990	4
2000	4
2010	4
2020	4
2030	4
2040	4
2050	4
2060	4
2070	4
2080	4
2090	4
2100	4
2110	4
2120	4
2130	4
2140	8
2150	8
2160	8
2170	8
2180	8
2190	8
2200	8
2210	8
2220	8
2230	8
2240	8
2250	8
2260	8
2270	8
2280	8
2290	8
2300	8
2310	8
2320	8
2330	8
2340	8
2350	8
2360	8
2370	8
2380	8
2390	8
2400	8
2410	8
2420	8
2430	8
2440	8
2450	8
2460	8
2470	8
2480	8
2490	8
2500	8
2510	8
2520	8
2530	8
2540	8
2550	8
2560	8
2570	8
2580	8
2590	8
2600	8
2610	8
2620	8
2630	8
2640	8
2650	8
2660	8
2670	8
2680	8
2690	8
2700	8
2710	8
2720	8
2730	8
2740	8
2750	8
2760	8
2770	8
2780	8
2790	8
2800	8
2810	8
2820	8
2830	8
2840	8
2850	8
2860	8
2870	8
2880	8
2890	8
2900	8
2910	8
2920	8
2930	8
2940	8
2950	8
2960	8
2970	8
2980	8
2990	8
3000	8
3010	8
3020	8
3030	8
3040	8
3050	8
3060	8
3070	8
3080	8
3090	8
3100	8
3110	8
3120	8
3130	8
3140	8
3150	8
3160	8
3170	8
3180	8
3190	8
3200	8
3210	8
3220	8
3230	8
3240	8
3250	8
3260	8
3270	8
3280	8
3290	8
3300	8
3310	8
3320	8
3330	8
3340	8
3350	8
3360	8
3370	8
3380	8
3390	8
3400	8
3410	8
3420	8
3430	8
3440	8
3450	8
3460	8
3470	8
3480	8
3490	8
3500	8
3510	8
3520	8
3530	8
3540	8
3550	8
3560	8
3570	8
3580	8
3590	8
3600	8
3610	8
3620	8
3630	8
3640	8
3650	8
3660	8
3670	8
3680	8
3690	8
3700	8
3710	8
3720	8
3730	8
3740	8
3750	8
3760	8
3770	8
3780	8
3790	8
3800	8
3810	8
3820	8
3830	8
3840	8
3850	8
3860	8
3870	8
3880	8
3890	8
3900	8
3910	8
3920	8
3930	8
3940	8
3950	8
3960	8
3970	8
3980	8
3990	8
4000	8
4010	8
4020	8
4030	8
4040	8
4050	8
4060	8
4070	8
4080	8
4090	8
4100	8
4110	8
4120	8
4130	8
4140	8
4150	8
4160	8
4170	8
4180	8
4190	8
4200	8
4210	8
4220	8
4230	8
4240	8
4250	8
4260	8
4270	8
4280	8
4290	8
4300	8
4310	8
4320	8
4330	8
4340	8
4350	8
4360	8
4370	8
4380	8
4390	8
4400	8
4410	8
4420	8
4430	8
4440	8
4450	8
4460	8
4470	8
4480	8
4490	8
4500	8
4510	8
4520	8
4530	8
4540	8
4550	8
4560	8
4570	8
4580	8
4590	8
4600	8
4610	8
4620	8
4630	8
4640	8
4650	8
4660	8
4670	8
4680	8
4690	8
4700	8
4710	8
4720	8
4730	8
4740	8
4750	8
4760	8
4770	8
4780	8
4790	8
4800	8
4810	8
4820	8
4830	8
4840	8
4850	8
4860	8
4870	8
4880	8
4890	8
4900	8
4910	8
4920	8
4930	8
4940	8
4950	8
4960	8
4970	8
4980	8
4990	8
5000	8
5010	8
5020	8
5030	8
5040	8
5050	8
5060	8
5070	8
5080	8
5090	8
5100	8
