Seconds	Methods
10	3
20	4
30	4
40	6
50	6
60	6
70	6
80	6
90	6
100	6
110	7
120	7
130	7
140	7
150	7
160	7
170	7
180	7
190	7
200	7
210	7
220	7
230	7
240	7
250	7
260	7
270	7
280	7
290	7
300	7
310	7
320	7
330	7
340	7
350	7
360	7
370	7
380	7
390	7
400	7
410	7
420	7
430	7
440	7
450	7
460	7
470	7
480	7
490	7
500	7
510	7
520	7
530	7
540	7
550	7
560	7
570	7
580	7
590	7
600	7
610	7
620	7
630	7
640	7
650	7
660	7
670	7
680	7
690	7
700	7
710	7
720	7
730	7
740	11
750	11
760	11
770	11
780	11
790	11
800	11
810	11
820	11
830	11
840	11
850	11
860	11
870	11
880	11
890	11
900	11
910	11
920	11
930	11
940	11
950	11
960	11
970	11
980	11
990	11
1000	11
1010	11
1020	11
1030	11
1040	11
1050	11
1060	11
1070	11
1080	11
1090	11
1100	11
1110	11
1120	11
1130	11
1140	11
1150	11
1160	11
1170	11
1180	11
1190	11
1200	11
1210	11
1220	11
1230	11
1240	11
1250	11
1260	11
1270	11
1280	11
1290	11
1300	11
1310	11
1320	11
1330	11
1340	11
1350	11
1360	15
1370	15
1380	15
1390	15
1400	15
1410	15
1420	15
1430	15
1440	15
1450	15
1460	15
1470	15
1480	15
1490	15
1500	15
1510	15
1520	15
1530	15
1540	15
1550	15
1560	15
1570	15
1580	15
1590	15
1600	15
1610	15
1620	15
1630	15
1640	15
1650	15
1660	15
1670	15
1680	15
1690	15
1700	15
1710	15
1720	15
1730	15
1740	15
1750	15
1760	15
1770	15
1780	15
1790	15
1800	15
1810	15
1820	15
1830	15
1840	15
1850	15
1860	15
1870	15
1880	15
1890	15
1900	15
1910	15
1920	15
1930	15
1940	15
1950	15
1960	15
1970	15
1980	15
1990	15
2000	15
2010	15
2020	15
2030	15
2040	15
2050	15
2060	15
2070	15
2080	15
2090	15
2100	15
2110	15
2120	15
2130	15
2140	15
2150	15
2160	15
2170	15
2180	15
2190	15
2200	15
2210	15
2220	15
2230	15
2240	15
2250	15
2260	15
2270	15
2280	15
2290	15
2300	15
2310	15
2320	15
2330	15
2340	15
2350	15
2360	15
2370	15
2380	15
2390	15
2400	15
2410	15
2420	15
2430	15
2440	15
2450	15
2460	15
2470	15
2480	15
2490	15
2500	15
2510	15
2520	15
2530	15
2540	15
2550	15
2560	15
2570	15
2580	15
2590	15
2600	15
2610	15
2620	15
2630	15
2640	15
2650	15
2660	15
2670	15
2680	15
2690	15
2700	15
2710	15
2720	15
2730	15
2740	15
2750	15
2760	15
2770	15
2780	15
2790	15
2800	15
2810	15
2820	15
2830	15
2840	15
2850	15
2860	15
2870	15
2880	15
2890	15
2900	15
2910	15
2920	15
2930	15
2940	15
2950	15
2960	15
2970	15
2980	15
2990	15
3000	15
3010	15
3020	15
3030	15
3040	15
3050	15
3060	15
3070	15
3080	15
3090	15
3100	15
3110	15
3120	15
3130	15
3140	15
3150	15
3160	15
3170	15
3180	15
3190	15
3200	15
3210	15
3220	15
3230	15
3240	15
3250	15
3260	15
3270	15
3280	15
3290	15
3300	15
3310	15
3320	15
3330	15
3340	15
3350	15
3360	15
3370	15
3380	15
3390	15
3400	15
3410	15
3420	15
3430	15
3440	15
3450	15
3460	15
3470	15
3480	15
3490	15
3500	15
3510	15
3520	15
3530	15
3540	15
3550	15
3560	15
3570	15
3580	15
3590	15
3600	15
3610	15
3620	15
3630	15
3640	15
3650	15
3660	15
3670	15
3680	15
3690	15
3700	15
3710	15
3720	15
3730	15
3740	15
3750	15
3760	15
3770	15
3780	15
3790	15
3800	15
3810	15
3820	15
3830	15
3840	15
3850	15
3860	15
3870	15
3880	15
3890	15
3900	15
3910	15
