Seconds	Methods
10	3
20	3
30	4
40	4
50	4
60	4
70	4
80	4
90	4
100	4
110	4
120	4
130	4
140	4
150	4
160	4
170	4
180	4
190	4
200	4
210	4
220	4
230	4
240	4
250	4
260	4
270	4
280	4
290	4
300	4
310	4
320	4
330	4
340	4
350	4
360	4
370	4
380	4
390	4
400	5
410	5
420	5
430	5
440	5
450	5
460	5
470	5
480	5
490	5
500	5
510	5
520	5
530	5
540	5
550	5
560	5
570	5
580	5
590	5
600	5
610	5
620	5
630	5
640	5
650	5
660	5
670	5
680	5
690	5
700	5
710	5
720	5
730	5
740	5
750	5
760	5
770	5
780	5
790	5
800	5
810	5
820	5
830	5
840	5
850	5
860	5
870	5
880	5
890	5
900	5
910	5
920	5
930	5
940	5
950	5
960	5
970	5
980	5
990	5
1000	5
1010	5
1020	5
1030	5
1040	5
1050	5
1060	5
1070	5
1080	5
1090	5
1100	5
1110	5
1120	5
1130	5
1140	5
1150	5
1160	5
1170	5
1180	5
1190	5
1200	5
1210	5
1220	5
1230	5
1240	5
1250	5
1260	5
1270	5
1280	5
1290	5
1300	5
1310	5
1320	5
1330	5
1340	5
1350	5
1360	5
1370	5
1380	5
1390	5
1400	5
1410	5
1420	5
1430	5
1440	5
1450	5
1460	5
1470	5
1480	5
1490	5
1500	5
1510	5
1520	7
1530	7
1540	7
1550	7
1560	7
1570	7
1580	7
1590	7
1600	7
1610	7
1620	7
1630	7
1640	7
1650	7
1660	7
1670	7
1680	7
1690	7
1700	7
1710	7
1720	7
1730	7
1740	7
1750	7
1760	7
1770	7
1780	7
1790	7
1800	7
1810	7
1820	7
1830	7
1840	7
1850	7
1860	7
1870	7
1880	7
1890	7
1900	7
1910	7
1920	7
1930	7
1940	7
1950	7
1960	7
1970	7
1980	7
1990	7
2000	7
2010	7
2020	7
2030	7
2040	7
2050	7
2060	7
2070	7
2080	7
2090	7
2100	7
2110	7
2120	7
2130	7
2140	7
2150	7
2160	7
2170	7
2180	7
2190	7
2200	7
2210	7
2220	7
2230	7
2240	7
2250	7
2260	7
2270	7
2280	11
2290	11
2300	11
2310	11
2320	11
2330	11
2340	11
2350	11
2360	11
2370	11
2380	11
2390	11
2400	11
2410	11
2420	11
2430	11
2440	11
2450	11
2460	11
2470	11
2480	11
2490	11
2500	11
2510	11
2520	11
2530	11
2540	11
2550	11
2560	11
2570	11
2580	11
2590	11
2600	11
2610	11
2620	11
2630	11
2640	11
2650	11
2660	11
2670	11
2680	11
2690	11
2700	11
2710	11
2720	11
2730	11
2740	11
2750	11
2760	11
2770	11
2780	11
2790	11
2800	11
2810	11
2820	11
2830	11
2840	11
2850	11
2860	11
2870	11
2880	11
2890	11
2900	11
2910	11
2920	11
2930	11
2940	11
2950	11
2960	11
2970	11
2980	11
2990	11
3000	11
3010	11
3020	11
3030	11
3040	11
3050	11
3060	11
3070	11
3080	11
3090	11
3100	11
3110	11
3120	11
3130	11
3140	11
3150	11
3160	11
3170	11
3180	11
3190	11
3200	11
3210	11
3220	11
3230	11
3240	11
3250	11
3260	11
3270	11
3280	11
3290	11
3300	11
3310	11
3320	11
3330	11
3340	11
3350	11
3360	11
3370	11
3380	11
3390	11
3400	11
3410	11
3420	11
3430	11
3440	11
3450	11
3460	11
3470	11
3480	11
3490	11
3500	11
3510	11
3520	11
3530	11
3540	11
3550	11
3560	11
3570	11
3580	11
3590	11
3600	11
3610	11
3620	11
3630	11
3640	11
3650	11
3660	11
3670	11
3680	11
3690	11
3700	11
3710	11
3720	11
3730	11
3740	11
3750	11
3760	11
3770	11
3780	11
3790	11
3800	11
3810	11
3820	11
3830	11
3840	11
3850	11
3860	11
3870	11
3880	11
3890	11
3900	11
3910	11
3920	11
3930	11
3940	11
3950	11
3960	11
3970	11
3980	11
3990	11
4000	11
4010	11
4020	11
4030	11
4040	11
4050	11
4060	11
4070	11
4080	11
4090	11
4100	11
4110	11
4120	11
4130	11
4140	11
4150	11
4160	11
4170	11
4180	11
4190	11
4200	11
4210	11
4220	11
4230	11
4240	11
4250	11
4260	11
4270	11
4280	11
4290	11
4300	11
4310	11
4320	11
4330	11
4340	11
4350	11
4360	11
4370	11
4380	11
4390	11
4400	11
4410	11
4420	11
4430	11
4440	11
4450	11
4460	11
4470	11
4480	11
4490	11
4500	11
4510	11
4520	11
4530	11
4540	11
4550	11
4560	11
4570	11
4580	11
4590	11
4600	11
4610	11
4620	11
4630	11
4640	11
4650	11
4660	11
4670	11
4680	11
4690	11
4700	11
4710	11
4720	11
4730	11
4740	11
4750	11
4760	11
4770	11
4780	11
4790	11
4800	11
4810	11
4820	11
4830	11
4840	11
4850	11
4860	11
4870	11
4880	11
4890	11
4900	11
4910	11
4920	11
4930	11
4940	11
4950	11
4960	11
4970	11
4980	11
4990	11
5000	11
5010	11
5020	11
5030	11
5040	11
5050	11
5060	11
5070	11
5080	11
5090	11
5100	11
5110	11
5120	11
5130	11
5140	11
5150	11
5160	11
5170	11
5180	11
5190	11
5200	11
5210	11
5220	11
5230	11
5240	11
5250	11
5260	11
5270	11
5280	11
5290	11
5300	11
5310	11
5320	11
5330	11
5340	11
5350	11
5360	11
5370	11
5380	11
5390	11
5400	11
5410	11
5420	11
5430	11
5440	11
5450	11
5460	11
5470	11
5480	11
5490	11
5500	11
5510	11
5520	15
5530	15
5540	15
5550	15
5560	15
5570	15
5580	15
5590	15
5600	15
5610	15
5620	15
5630	15
5640	15
5650	15
5660	15
5670	15
5680	15
5690	15
5700	15
5710	15
5720	15
5730	15
5740	15
5750	15
5760	15
5770	15
5780	15
5790	15
5800	15
5810	15
5820	15
5830	15
5840	15
5850	15
5860	15
5870	15
5880	15
5890	15
5900	15
5910	15
5920	15
5930	15
5940	15
5950	15
5960	15
5970	15
5980	15
5990	15
6000	15
6010	15
6020	15
6030	15
6040	15
6050	15
6060	15
6070	15
6080	15
6090	15
6100	15
6110	15
6120	15
6130	15
6140	15
6150	15
6160	15
6170	15
6180	15
6190	15
6200	15
6210	15
6220	15
6230	15
6240	15
6250	15
6260	15
6270	15
6280	15
6290	15
6300	15
6310	15
6320	15
6330	15
6340	15
6350	15
6360	15
6370	15
6380	15
6390	15
6400	15
6410	15
6420	15
6430	15
6440	15
6450	15
6460	15
6470	15
6480	15
6490	15
6500	15
6510	15
6520	15
6530	15
6540	15
6550	15
6560	15
6570	15
6580	15
6590	15
6600	15
6610	15
6620	15
6630	15
6640	15
6650	15
6660	15
6670	15
6680	15
6690	15
6700	15
6710	15
6720	15
6730	15
6740	15
6750	15
6760	15
6770	15
6780	15
6790	15
6800	15
6810	15
6820	15
6830	15
6840	15
6850	15
6860	15
6870	15
6880	15
6890	15
6900	15
6910	15
6920	15
6930	15
6940	15
6950	15
6960	15
6970	15
6980	15
6990	15
7000	15
7010	15
7020	15
7030	15
7040	15
7050	15
7060	15
7070	15
7080	15
7090	15
7100	15
7110	15
7120	15
7130	15
7140	15
7150	15
7160	15
7170	15
