Seconds	Methods
10	3
20	3
30	3
40	3
50	3
60	3
70	3
80	3
90	3
100	3
110	3
120	3
130	3
140	3
150	3
160	3
170	3
180	3
190	3
200	3
210	3
220	3
230	3
240	3
250	3
260	3
270	3
280	3
290	3
300	3
310	3
320	3
330	3
340	3
350	3
360	3
370	3
380	3
390	3
400	3
410	3
420	3
430	3
440	3
450	3
460	3
470	3
480	3
490	3
500	3
510	3
520	3
530	3
540	3
550	3
560	3
570	3
580	3
590	3
600	3
610	3
620	3
630	3
640	3
650	3
660	3
670	3
680	3
690	3
700	3
710	3
720	3
730	3
740	3
750	3
760	3
770	3
780	3
790	3
800	3
810	3
820	3
830	3
840	3
850	3
860	3
870	3
880	3
890	3
900	3
910	3
920	3
930	3
940	3
950	3
960	3
970	3
980	3
990	3
1000	3
1010	4
1020	4
1030	4
1040	4
1050	4
1060	4
1070	4
1080	4
1090	4
1100	4
1110	4
1120	4
1130	4
1140	4
1150	4
1160	4
1170	4
1180	4
1190	4
1200	4
1210	4
1220	4
1230	4
1240	4
1250	4
1260	4
1270	4
1280	4
1290	4
1300	4
1310	4
1320	4
1330	4
1340	4
1350	4
1360	4
1370	4
1380	4
1390	4
1400	4
1410	4
1420	4
1430	4
1440	4
1450	4
1460	4
1470	4
1480	4
1490	4
1500	4
1510	4
1520	4
1530	4
1540	4
1550	4
1560	4
1570	4
1580	4
1590	4
1600	4
1610	4
1620	4
1630	4
1640	4
1650	4
1660	4
1670	4
1680	4
1690	4
1700	4
1710	4
1720	4
1730	4
1740	4
1750	4
1760	8
1770	8
1780	8
1790	8
1800	8
1810	8
1820	8
1830	8
1840	8
1850	8
1860	8
1870	8
1880	8
1890	8
1900	8
1910	8
1920	8
1930	8
1940	8
1950	8
1960	8
1970	8
1980	8
1990	8
2000	8
2010	8
2020	8
2030	8
2040	8
2050	8
2060	8
2070	8
2080	8
2090	8
2100	8
2110	8
2120	8
2130	8
2140	8
2150	8
2160	8
2170	8
2180	8
2190	8
2200	8
2210	8
2220	8
2230	8
2240	8
2250	8
2260	8
2270	8
2280	8
2290	8
2300	8
2310	8
2320	8
2330	8
2340	8
2350	8
2360	8
2370	8
2380	8
2390	8
2400	8
2410	8
2420	8
2430	8
2440	8
2450	8
2460	8
2470	8
2480	8
2490	8
2500	8
2510	8
2520	8
2530	8
2540	8
2550	8
2560	8
2570	8
2580	8
2590	8
2600	8
2610	8
2620	8
2630	8
2640	8
2650	8
2660	8
2670	8
2680	8
2690	8
2700	8
2710	8
2720	8
2730	8
2740	8
2750	8
2760	8
2770	8
2780	8
2790	8
2800	8
2810	8
2820	8
2830	8
2840	8
2850	8
2860	8
2870	8
2880	8
2890	8
2900	8
2910	8
2920	8
2930	8
2940	8
2950	8
2960	8
2970	8
2980	8
2990	8
3000	8
3010	8
3020	8
3030	8
3040	8
3050	8
3060	8
3070	8
3080	8
3090	8
3100	8
3110	8
3120	8
3130	8
3140	8
3150	8
3160	8
3170	8
3180	8
3190	8
3200	8
3210	8
3220	8
3230	8
3240	8
3250	8
3260	8
3270	8
3280	8
3290	8
3300	8
3310	8
3320	8
3330	8
3340	8
3350	8
3360	8
3370	8
3380	8
3390	8
3400	8
3410	8
3420	8
3430	8
3440	8
3450	8
3460	8
3470	8
3480	8
3490	8
3500	8
3510	8
3520	8
3530	8
3540	8
3550	8
3560	8
3570	8
3580	8
3590	8
3600	8
3610	8
3620	8
3630	8
3640	8
3650	8
3660	8
3670	8
3680	8
3690	8
3700	8
3710	8
3720	8
3730	8
3740	8
3750	8
3760	8
3770	8
3780	8
3790	8
3800	8
3810	8
3820	8
3830	8
3840	8
3850	8
3860	8
3870	8
3880	8
3890	8
3900	8
3910	8
3920	8
3930	8
3940	8
3950	8
3960	8
3970	8
3980	8
3990	8
4000	8
4010	8
4020	8
4030	8
4040	8
4050	8
4060	8
4070	8
4080	8
4090	8
4100	8
4110	8
4120	8
4130	8
4140	8
4150	8
4160	8
4170	8
4180	8
4190	8
4200	8
4210	8
4220	8
4230	8
4240	8
4250	8
4260	8
4270	8
4280	8
4290	8
4300	8
4310	8
4320	8
4330	8
4340	8
4350	8
4360	8
4370	8
4380	8
4390	8
4400	8
4410	8
4420	8
4430	8
4440	8
4450	8
4460	8
4470	8
4480	8
4490	8
4500	8
4510	8
4520	8
4530	8
4540	8
4550	8
4560	8
4570	8
4580	8
4590	8
4600	8
4610	8
4620	8
4630	8
4640	8
4650	8
4660	8
4670	8
4680	8
4690	8
4700	8
4710	8
4720	8
4730	8
4740	8
4750	8
4760	8
4770	8
4780	8
4790	8
4800	8
4810	8
4820	8
4830	8
4840	8
4850	8
4860	8
4870	8
4880	8
4890	8
4900	8
4910	8
4920	8
4930	8
4940	8
4950	8
4960	8
4970	8
4980	8
4990	8
5000	8
5010	8
5020	8
5030	8
5040	8
5050	8
5060	8
5070	8
5080	8
5090	8
5100	8
5110	8
5120	8
5130	8
5140	8
5150	8
5160	8
5170	8
5180	8
5190	8
5200	8
5210	8
5220	8
5230	8
5240	8
5250	8
5260	8
5270	8
5280	8
5290	8
5300	8
5310	8
5320	8
5330	8
5340	8
5350	8
5360	8
5370	8
5380	8
5390	8
5400	8
5410	8
5420	8
5430	8
5440	8
5450	8
5460	8
5470	8
5480	8
5490	8
5500	8
5510	8
5520	8
5530	8
5540	8
5550	8
5560	8
5570	8
5580	8
5590	8
5600	8
5610	8
5620	8
5630	8
5640	8
5650	8
5660	8
5670	8
5680	8
5690	8
5700	8
5710	8
5720	8
5730	8
5740	8
5750	8
5760	8
5770	8
5780	8
5790	8
5800	8
5810	8
5820	8
5830	8
5840	8
5850	8
5860	8
5870	8
5880	8
5890	8
5900	8
5910	8
5920	8
5930	8
5940	8
5950	8
5960	8
5970	8
5980	8
5990	8
6000	8
6010	8
6020	8
6030	8
6040	8
6050	8
6060	8
6070	8
6080	8
6090	8
6100	8
6110	8
6120	8
6130	8
6140	8
6150	8
6160	8
6170	8
6180	8
6190	8
6200	8
6210	8
6220	8
6230	8
6240	8
6250	8
6260	8
6270	8
6280	8
6290	8
6300	8
6310	8
6320	8
6330	8
6340	8
6350	8
6360	8
6370	8
6380	8
6390	8
6400	8
6410	8
6420	8
6430	8
6440	8
6450	8
6460	8
6470	8
6480	8
6490	8
6500	8
6510	8
6520	8
6530	8
6540	8
6550	8
6560	8
6570	8
6580	8
6590	8
6600	8
6610	8
6620	8
6630	8
6640	8
6650	8
6660	8
6670	8
6680	8
6690	8
6700	8
6710	8
6720	8
6730	8
6740	8
6750	8
6760	8
6770	8
6780	8
6790	8
6800	8
6810	8
6820	8
6830	8
6840	8
6850	8
6860	8
6870	8
6880	8
6890	8
6900	8
6910	8
6920	8
6930	8
6940	8
6950	8
6960	8
6970	8
6980	8
6990	8
7000	8
7010	8
7020	8
7030	8
7040	8
7050	8
7060	8
7070	8
7080	8
7090	8
7100	8
7110	8
7120	8
7130	8
7140	8
7150	8
7160	8
7170	8
7180	8
7190	8
7200	8
