Seconds	Methods
10	3
20	3
30	3
40	3
50	3
60	3
70	3
80	3
90	3
100	3
110	3
120	3
130	3
140	3
150	3
160	3
170	3
180	3
190	3
200	3
210	3
220	3
230	4
240	4
250	4
260	4
270	4
280	4
290	4
300	4
310	4
320	4
330	4
340	4
350	4
360	4
370	4
380	4
390	4
400	4
410	4
420	4
430	4
440	4
450	4
460	4
470	4
480	4
490	4
500	4
510	4
520	4
530	4
540	4
550	4
560	4
570	4
580	4
590	4
600	4
610	4
620	4
630	4
640	4
650	4
660	4
670	4
680	4
690	4
700	4
710	4
720	4
730	4
740	4
750	4
760	4
770	4
780	4
790	4
800	4
810	4
820	4
830	4
840	4
850	4
860	4
870	4
880	4
890	4
900	4
910	4
920	4
930	4
940	4
950	4
960	4
970	4
980	4
990	4
1000	4
1010	4
1020	4
1030	4
1040	4
1050	4
1060	4
1070	4
1080	4
1090	4
1100	4
1110	4
1120	4
1130	4
1140	4
1150	4
1160	4
1170	4
1180	4
1190	4
1200	4
1210	4
1220	4
1230	4
1240	4
1250	4
1260	4
1270	4
1280	4
1290	4
1300	4
1310	4
1320	4
1330	4
1340	4
1350	4
1360	4
1370	4
1380	4
1390	4
1400	4
1410	4
1420	4
1430	4
1440	4
1450	4
1460	4
1470	4
1480	4
1490	4
1500	4
1510	4
1520	4
1530	4
1540	4
1550	4
1560	4
1570	4
1580	4
1590	4
1600	4
1610	4
1620	4
1630	4
1640	4
1650	4
1660	4
1670	4
1680	4
1690	4
1700	4
1710	4
1720	4
1730	4
1740	4
1750	4
1760	4
1770	4
1780	4
1790	4
1800	4
1810	4
1820	4
1830	4
1840	4
1850	4
1860	4
1870	4
1880	4
1890	4
1900	4
1910	4
1920	4
1930	4
1940	4
1950	4
1960	12
1970	12
1980	12
1990	12
2000	12
2010	12
2020	12
2030	12
2040	12
2050	12
2060	12
2070	12
2080	12
2090	12
2100	12
2110	12
2120	12
2130	12
2140	12
2150	12
2160	12
2170	12
2180	12
2190	12
2200	12
2210	12
2220	12
2230	12
2240	12
2250	12
2260	12
2270	12
2280	12
2290	12
2300	12
2310	12
2320	12
2330	12
2340	12
2350	12
2360	12
2370	12
2380	12
2390	12
2400	12
2410	12
2420	12
2430	12
2440	12
2450	12
2460	12
2470	12
2480	12
2490	12
2500	12
2510	12
2520	12
2530	12
2540	12
2550	12
2560	12
2570	12
2580	12
2590	12
2600	12
2610	12
2620	12
2630	12
2640	12
2650	12
2660	12
2670	12
2680	12
2690	12
2700	12
2710	12
2720	12
2730	12
2740	12
2750	12
2760	12
2770	12
2780	12
2790	12
2800	12
2810	12
2820	12
2830	12
2840	12
2850	12
2860	12
2870	12
2880	12
2890	12
2900	12
2910	12
2920	12
2930	12
2940	12
2950	12
2960	12
2970	12
2980	12
2990	12
3000	12
3010	12
3020	12
3030	12
3040	12
3050	12
3060	12
3070	12
3080	12
3090	12
3100	12
3110	12
3120	12
3130	12
3140	12
3150	12
3160	12
3170	12
3180	12
3190	12
3200	12
3210	12
3220	12
3230	12
3240	12
3250	12
3260	12
3270	12
3280	12
3290	12
3300	12
3310	12
3320	12
3330	12
3340	12
3350	12
3360	12
3370	12
3380	12
3390	12
3400	12
3410	12
3420	12
3430	12
3440	12
3450	12
3460	12
3470	12
3480	12
3490	12
3500	12
3510	12
3520	12
3530	12
3540	12
3550	12
3560	12
3570	12
3580	12
3590	12
3600	12
3610	12
3620	12
3630	12
3640	12
3650	12
3660	12
3670	12
3680	12
3690	12
3700	12
3710	12
3720	12
3730	12
3740	12
3750	12
3760	12
3770	12
3780	12
3790	12
3800	12
3810	12
3820	12
3830	12
3840	12
3850	12
3860	12
3870	12
3880	12
3890	12
3900	12
3910	12
3920	12
3930	12
3940	12
3950	12
3960	12
3970	12
3980	12
3990	12
4000	12
4010	12
4020	12
4030	12
4040	12
4050	12
4060	12
4070	12
4080	12
4090	12
4100	12
4110	12
4120	12
4130	12
4140	12
4150	12
4160	12
4170	12
4180	12
4190	12
4200	12
4210	12
4220	12
4230	12
4240	12
4250	12
4260	12
4270	12
4280	12
4290	12
4300	12
4310	12
4320	12
4330	12
4340	12
4350	12
4360	12
4370	12
4380	12
4390	12
4400	12
4410	12
4420	12
4430	12
4440	12
4450	12
4460	12
4470	12
4480	12
4490	12
4500	12
4510	12
4520	12
4530	12
4540	12
4550	12
4560	12
4570	12
4580	12
4590	12
4600	12
4610	12
4620	12
4630	12
4640	12
4650	12
4660	12
4670	12
4680	12
4690	12
4700	12
4710	12
4720	12
4730	12
4740	12
4750	12
4760	12
4770	12
4780	12
4790	12
4800	12
4810	12
4820	12
4830	12
4840	12
4850	12
4860	12
4870	12
4880	12
4890	12
4900	12
4910	12
4920	12
4930	12
4940	12
4950	12
4960	12
4970	12
4980	12
4990	12
5000	12
5010	12
5020	12
5030	12
5040	12
5050	12
5060	12
5070	12
5080	12
5090	12
5100	12
5110	12
5120	12
5130	12
5140	12
5150	12
5160	12
5170	12
5180	12
5190	12
5200	12
5210	12
5220	12
5230	12
5240	12
5250	12
5260	12
5270	12
5280	12
5290	12
5300	12
5310	12
5320	12
5330	12
5340	12
5350	12
5360	12
5370	12
5380	12
5390	12
5400	12
5410	12
5420	12
5430	12
5440	12
5450	12
5460	12
5470	12
5480	12
5490	12
5500	12
5510	12
5520	12
5530	12
5540	12
5550	12
5560	12
5570	12
5580	12
5590	12
5600	12
5610	12
5620	12
5630	12
5640	12
5650	12
5660	12
5670	12
5680	12
5690	12
5700	12
5710	12
5720	12
5730	12
5740	12
5750	12
5760	12
5770	12
5780	12
5790	12
5800	12
5810	12
5820	12
5830	12
5840	12
5850	12
5860	12
5870	12
5880	12
5890	12
5900	12
5910	12
5920	12
5930	12
5940	12
5950	12
5960	12
5970	12
5980	12
5990	12
6000	12
6010	12
6020	12
6030	12
6040	12
6050	12
6060	12
6070	12
6080	12
6090	12
6100	12
6110	12
6120	12
6130	12
6140	12
6150	12
6160	12
6170	12
6180	12
6190	12
6200	12
6210	12
6220	12
6230	12
6240	12
6250	12
6260	12
6270	12
6280	12
6290	12
6300	12
6310	12
6320	12
6330	12
6340	12
6350	12
6360	12
6370	12
6380	12
6390	12
6400	12
6410	12
6420	12
6430	12
6440	12
6450	12
6460	12
6470	12
6480	12
6490	12
6500	12
6510	12
6520	12
6530	12
6540	12
6550	12
6560	12
6570	12
6580	12
6590	12
6600	12
6610	12
6620	12
6630	12
6640	12
6650	12
6660	12
6670	12
6680	12
6690	12
6700	12
6710	12
6720	12
6730	12
6740	12
6750	12
6760	12
6770	12
6780	12
6790	12
6800	12
6810	12
6820	12
6830	12
6840	12
6850	12
6860	12
6870	12
6880	12
6890	12
6900	12
6910	12
6920	12
6930	12
6940	12
6950	12
6960	12
6970	12
6980	12
6990	12
7000	12
7010	12
7020	12
7030	12
7040	12
7050	12
7060	12
7070	12
7080	12
7090	12
7100	12
7110	12
7120	12
7130	12
7140	12
7150	12
7160	12
7170	12
7180	12
7190	12
7200	12
7210	12
7220	12
7230	12
7240	12
7250	12
7260	12
7270	12
7280	12
7290	12
7300	12
7310	12
7320	12
7330	12
7340	12
7350	12
7360	12
7370	12
7380	12
7390	12
7400	12
7410	12
7420	12
7430	12
7440	12
7450	12
7460	12
7470	12
7480	12
7490	12
7500	12
7510	12
7520	12
7530	12
7540	12
7550	12
7560	12
7570	12
7580	12
7590	12
7600	12
7610	12
7620	12
7630	12
7640	12
7650	12
7660	12
7670	12
7680	12
7690	12
7700	12
7710	12
7720	12
7730	12
7740	12
7750	12
7760	12
7770	12
7780	12
7790	12
7800	12
7810	12
7820	12
7830	12
7840	12
7850	12
7860	12
7870	12
7880	12
7890	12
