Seconds	Methods
10	10
20	10
30	10
40	15
50	17
60	17
70	17
80	17
90	17
100	17
110	17
120	17
130	17
140	17
150	17
160	17
170	17
180	17
190	17
200	17
210	17
220	17
230	17
240	17
250	17
260	17
270	17
280	17
290	17
300	17
310	17
320	17
330	17
340	17
350	17
360	17
370	17
380	17
390	17
400	17
410	17
420	20
430	20
440	20
450	20
460	20
470	20
480	20
490	20
500	20
510	20
520	20
530	20
540	20
550	20
560	20
570	20
580	20
590	20
600	20
610	20
620	20
630	20
640	20
650	20
660	20
670	20
680	20
690	20
700	20
710	20
720	20
730	20
740	20
750	20
760	20
770	20
780	20
790	20
800	20
810	20
820	20
830	20
840	20
850	20
860	20
870	20
880	20
890	20
900	20
910	20
920	20
930	20
940	20
950	20
960	20
970	20
980	20
990	20
1000	20
1010	20
1020	20
1030	20
1040	20
1050	20
1060	20
1070	20
1080	20
1090	20
1100	20
1110	20
1120	20
1130	20
1140	20
1150	20
1160	20
1170	20
1180	20
1190	20
1200	20
1210	20
1220	20
1230	20
1240	20
1250	20
1260	20
1270	20
1280	20
1290	20
1300	20
1310	20
1320	20
1330	20
1340	20
1350	20
1360	20
1370	20
1380	20
1390	20
1400	20
1410	20
1420	20
1430	20
1440	20
1450	20
1460	20
1470	20
1480	20
1490	20
1500	20
1510	20
1520	20
1530	20
1540	20
1550	20
1560	20
1570	20
1580	20
1590	20
1600	20
1610	20
1620	20
1630	20
1640	20
1650	20
1660	20
1670	20
1680	20
1690	20
1700	20
1710	20
1720	20
1730	20
1740	20
1750	20
1760	20
1770	20
1780	20
1790	20
1800	20
1810	20
1820	20
1830	20
1840	20
1850	20
1860	20
1870	20
1880	20
1890	20
1900	20
1910	20
1920	20
1930	20
1940	20
1950	20
1960	20
1970	20
1980	20
1990	20
2000	20
2010	20
2020	20
2030	20
2040	20
2050	20
2060	20
2070	20
2080	20
2090	20
2100	20
2110	20
2120	20
2130	20
2140	20
2150	20
2160	20
2170	20
2180	20
2190	20
2200	20
2210	20
2220	20
2230	20
2240	20
2250	20
2260	20
2270	20
2280	20
2290	20
2300	20
2310	20
2320	20
2330	20
2340	20
2350	20
2360	20
2370	20
2380	20
2390	20
2400	20
2410	20
2420	20
2430	20
2440	20
2450	20
2460	20
2470	20
2480	20
2490	20
2500	20
2510	20
2520	20
2530	20
2540	20
2550	20
2560	20
2570	20
2580	20
2590	20
2600	20
2610	20
2620	20
2630	20
2640	20
2650	20
2660	20
2670	20
2680	20
2690	20
2700	20
2710	20
2720	20
2730	20
2740	20
2750	20
2760	20
2770	20
2780	20
2790	20
2800	20
2810	20
2820	20
2830	20
2840	20
2850	20
2860	20
2870	20
2880	20
2890	20
2900	20
2910	20
2920	20
2930	20
2940	20
2950	20
2960	20
2970	20
2980	20
2990	20
3000	20
3010	20
3020	20
3030	20
3040	20
3050	20
3060	20
3070	20
3080	20
3090	20
3100	20
3110	20
3120	20
3130	20
3140	20
3150	20
3160	20
3170	20
3180	20
3190	20
3200	20
3210	20
3220	20
3230	20
3240	20
3250	20
3260	20
3270	20
3280	20
3290	20
3300	20
3310	20
3320	20
3330	20
3340	20
3350	20
3360	20
3370	20
3380	20
3390	20
3400	20
3410	20
3420	20
3430	20
3440	20
3450	20
3460	20
3470	20
3480	20
3490	20
3500	20
3510	20
3520	20
3530	20
3540	20
3550	20
3560	20
3570	20
3580	20
3590	20
3600	20
3610	20
3620	20
3630	20
3640	20
3650	20
3660	20
3670	20
3680	20
3690	20
3700	20
3710	20
3720	20
3730	20
3740	20
3750	20
3760	20
3770	20
3780	20
3790	20
3800	20
3810	20
3820	20
3830	20
3840	20
3850	20
3860	20
3870	20
3880	20
3890	20
3900	20
3910	20
3920	20
3930	20
3940	20
3950	20
3960	20
3970	20
3980	20
3990	20
4000	20
4010	20
4020	20
4030	20
4040	20
4050	20
4060	20
4070	20
4080	20
4090	20
4100	20
4110	20
4120	20
4130	20
4140	20
4150	20
4160	20
4170	20
4180	20
4190	20
4200	20
4210	20
4220	20
4230	20
4240	20
4250	20
4260	20
4270	20
4280	20
4290	20
4300	20
4310	20
4320	20
4330	20
4340	20
4350	20
4360	20
4370	20
4380	20
4390	20
4400	20
4410	20
4420	20
4430	20
4440	20
4450	20
4460	20
4470	20
4480	20
4490	20
4500	20
4510	20
4520	20
4530	20
4540	20
4550	20
4560	20
4570	20
4580	20
4590	20
4600	20
4610	20
4620	20
4630	20
4640	20
4650	20
4660	20
4670	20
4680	20
4690	20
4700	20
4710	20
4720	20
4730	20
4740	20
4750	20
4760	20
4770	20
4780	20
4790	20
4800	20
4810	20
4820	20
4830	20
4840	20
4850	20
4860	20
4870	20
4880	20
4890	20
4900	20
4910	20
4920	20
4930	20
4940	20
4950	20
4960	20
4970	20
4980	20
4990	20
5000	20
5010	20
5020	20
5030	20
5040	20
5050	20
5060	20
5070	20
5080	20
5090	20
5100	20
5110	20
5120	20
5130	20
5140	20
5150	20
5160	20
5170	20
5180	20
5190	20
5200	20
5210	20
5220	20
5230	20
5240	20
5250	20
5260	20
5270	20
5280	20
5290	20
5300	20
5310	20
5320	20
5330	20
5340	20
5350	20
5360	20
5370	20
5380	20
5390	20
5400	20
5410	20
5420	20
5430	20
5440	20
5450	20
5460	20
5470	20
5480	20
5490	20
