Seconds	Methods
10	3
20	3
30	3
40	3
50	3
60	3
70	3
80	3
90	3
100	3
110	3
120	3
130	3
140	3
150	3
160	3
170	3
180	3
190	3
200	3
210	3
220	3
230	3
240	3
250	3
260	3
270	3
280	3
290	3
300	3
310	3
320	3
330	3
340	3
350	3
360	3
370	3
380	3
390	3
400	3
410	3
420	3
430	3
440	3
450	3
460	3
470	3
480	3
490	3
500	3
510	3
520	3
530	3
540	3
550	3
560	3
570	3
580	3
590	3
600	3
610	3
620	3
630	3
640	3
650	3
660	3
670	3
680	3
690	3
700	3
710	3
720	3
730	3
740	3
750	3
760	3
770	3
780	3
790	3
800	3
810	3
820	3
830	3
840	3
850	3
860	3
870	3
880	3
890	3
900	3
910	3
920	3
930	3
940	3
950	3
960	3
970	3
980	3
990	3
1000	3
1010	3
1020	3
1030	3
1040	3
1050	3
1060	3
1070	3
1080	3
1090	3
1100	3
1110	3
1120	3
1130	3
1140	3
1150	3
1160	3
1170	3
1180	3
1190	3
1200	3
1210	3
1220	3
1230	3
1240	3
1250	3
1260	3
1270	3
1280	3
1290	3
1300	3
1310	3
1320	3
1330	3
1340	3
1350	3
1360	3
1370	3
1380	3
1390	3
1400	3
1410	3
1420	3
1430	3
1440	3
1450	3
1460	3
1470	3
1480	3
1490	3
1500	3
1510	3
1520	3
1530	3
1540	3
1550	3
1560	3
1570	3
1580	3
1590	3
1600	3
1610	3
1620	3
1630	3
1640	3
1650	3
1660	4
1670	4
1680	4
1690	4
1700	4
1710	4
1720	4
1730	4
1740	4
1750	4
1760	4
1770	4
1780	4
1790	4
1800	4
1810	4
1820	4
1830	4
1840	4
1850	4
1860	4
1870	4
1880	4
1890	4
1900	4
1910	4
1920	4
1930	4
1940	4
1950	4
1960	4
1970	4
1980	4
1990	4
2000	4
2010	4
2020	4
2030	5
2040	5
2050	5
2060	5
2070	5
2080	5
2090	5
2100	5
2110	5
2120	5
2130	5
2140	5
2150	5
2160	5
2170	5
2180	5
2190	6
2200	6
2210	6
2220	6
2230	6
2240	6
2250	6
2260	6
2270	6
2280	6
2290	6
2300	6
2310	6
2320	6
2330	6
2340	6
2350	6
2360	10
2370	10
2380	10
2390	10
2400	10
2410	10
2420	10
2430	10
2440	10
2450	10
2460	10
2470	10
2480	10
2490	10
2500	10
2510	10
2520	10
2530	10
2540	10
2550	10
2560	10
2570	10
2580	10
2590	10
2600	10
2610	10
2620	10
2630	10
2640	10
2650	10
2660	10
2670	10
2680	10
2690	10
2700	10
2710	10
2720	10
2730	10
2740	10
2750	10
2760	10
2770	10
2780	10
2790	10
2800	10
2810	10
2820	14
2830	14
2840	14
2850	14
2860	14
2870	14
2880	14
2890	14
2900	14
2910	14
2920	14
2930	14
2940	14
2950	14
2960	14
2970	14
2980	14
2990	14
3000	14
3010	14
3020	14
3030	14
3040	14
3050	14
3060	14
3070	14
3080	14
3090	14
3100	14
3110	14
3120	14
3130	14
3140	14
3150	14
3160	14
3170	14
3180	14
3190	14
3200	14
3210	14
3220	14
3230	14
3240	14
3250	14
3260	14
3270	14
3280	14
3290	14
3300	14
3310	14
3320	14
3330	14
3340	14
3350	14
3360	14
3370	14
3380	14
3390	14
3400	14
3410	14
3420	14
3430	14
3440	14
3450	14
3460	14
3470	14
3480	14
3490	14
3500	14
3510	14
3520	14
3530	14
3540	14
3550	14
3560	14
3570	14
3580	14
3590	14
3600	14
3610	14
3620	14
3630	14
3640	14
3650	14
3660	14
3670	14
3680	14
3690	14
3700	14
3710	14
3720	14
3730	14
3740	14
3750	14
3760	14
3770	14
3780	14
3790	14
3800	14
3810	14
3820	14
3830	14
3840	14
3850	14
3860	14
3870	14
3880	14
3890	14
3900	14
3910	14
3920	14
3930	14
3940	14
3950	14
3960	14
3970	14
3980	14
3990	14
4000	14
4010	14
4020	14
4030	14
4040	14
4050	14
4060	14
4070	14
4080	14
4090	14
4100	14
4110	14
4120	14
4130	14
4140	14
4150	14
4160	14
4170	14
4180	14
4190	14
4200	14
4210	14
4220	14
4230	14
4240	14
4250	14
4260	14
4270	14
4280	14
4290	14
4300	14
4310	14
4320	14
4330	14
4340	14
4350	14
4360	14
4370	14
4380	14
4390	14
4400	14
4410	14
4420	14
4430	14
4440	14
4450	14
4460	14
4470	14
4480	14
4490	14
4500	14
4510	14
4520	14
4530	14
4540	14
4550	14
4560	14
4570	14
4580	14
4590	14
4600	14
4610	14
4620	14
4630	14
4640	14
4650	14
4660	14
4670	14
4680	14
4690	14
4700	14
4710	14
4720	14
4730	14
4740	14
4750	14
4760	14
4770	14
4780	14
4790	14
4800	14
4810	14
4820	14
4830	14
4840	14
4850	14
4860	14
4870	14
4880	14
4890	14
4900	14
4910	14
4920	14
4930	14
4940	14
4950	14
4960	14
4970	14
4980	14
4990	14
5000	14
5010	14
5020	14
5030	14
5040	14
5050	14
5060	14
5070	14
5080	14
5090	14
5100	14
5110	14
5120	14
5130	14
5140	14
5150	14
5160	14
5170	14
5180	14
5190	14
5200	14
5210	14
5220	14
5230	14
5240	14
5250	14
5260	14
5270	14
5280	14
5290	14
5300	14
5310	14
5320	14
5330	14
5340	14
5350	14
5360	14
5370	14
5380	14
5390	14
5400	14
5410	14
5420	14
5430	14
5440	14
5450	14
5460	14
5470	14
5480	14
5490	14
5500	14
5510	14
5520	14
5530	14
5540	14
5550	14
5560	14
5570	14
5580	14
5590	14
5600	14
5610	14
5620	14
5630	14
5640	14
5650	14
5660	14
5670	14
5680	14
5690	14
5700	14
5710	14
5720	14
5730	14
5740	14
5750	14
5760	14
5770	14
5780	14
5790	14
5800	14
5810	14
5820	14
5830	14
5840	14
5850	14
5860	14
5870	14
5880	14
5890	14
5900	14
5910	14
5920	14
5930	14
5940	14
5950	14
5960	14
5970	14
5980	14
5990	14
6000	14
6010	14
6020	14
6030	14
6040	14
6050	14
6060	14
6070	14
6080	14
6090	14
6100	14
6110	14
