Seconds	Methods
10	10
20	10
30	10
40	15
50	15
60	15
70	15
80	15
90	15
100	16
110	16
120	16
130	16
140	16
150	16
160	16
170	16
180	16
190	16
200	16
210	16
220	16
230	16
240	16
250	16
260	16
270	16
280	16
290	16
300	16
310	16
320	16
330	16
340	16
350	16
360	16
370	16
380	16
390	16
400	16
410	16
420	16
430	16
440	16
450	16
460	16
470	16
480	16
490	16
500	16
510	16
520	16
530	16
540	16
550	16
560	16
570	16
580	16
590	16
600	16
610	16
620	16
630	16
640	16
650	16
660	16
670	16
680	16
690	16
700	16
710	16
720	16
730	16
740	16
750	16
760	16
770	16
780	16
790	16
800	16
810	16
820	16
830	16
840	16
850	16
860	16
870	16
880	16
890	16
900	16
910	16
920	16
930	16
940	16
950	16
960	16
970	16
980	16
990	16
1000	16
1010	16
1020	16
1030	16
1040	16
1050	16
1060	16
1070	16
1080	16
1090	16
1100	16
1110	16
1120	16
1130	16
1140	16
1150	16
1160	16
1170	16
1180	16
1190	16
1200	16
1210	16
1220	16
1230	16
1240	16
1250	16
1260	16
1270	16
1280	16
1290	16
1300	16
1310	16
1320	16
1330	16
1340	16
1350	16
1360	16
1370	16
1380	16
1390	16
1400	16
1410	16
1420	16
1430	16
1440	16
1450	16
1460	16
1470	16
1480	16
1490	16
1500	16
1510	16
1520	16
1530	16
1540	16
1550	16
1560	16
1570	16
1580	16
1590	16
1600	16
1610	16
1620	16
1630	16
1640	16
1650	16
1660	16
1670	16
1680	16
1690	16
1700	16
1710	16
1720	16
1730	16
1740	16
1750	16
1760	16
1770	16
1780	16
1790	16
1800	16
1810	16
1820	16
1830	16
1840	16
1850	16
1860	16
1870	16
1880	16
1890	16
1900	16
1910	16
1920	16
1930	16
1940	16
1950	16
1960	16
1970	16
1980	16
1990	16
2000	16
2010	16
2020	16
2030	16
2040	16
2050	16
2060	16
2070	16
2080	16
2090	16
2100	16
2110	16
2120	16
2130	16
2140	16
2150	16
2160	16
2170	16
2180	16
2190	16
2200	16
2210	16
2220	16
2230	16
2240	16
2250	16
2260	16
2270	16
2280	16
2290	16
2300	16
2310	16
2320	16
2330	16
2340	16
2350	16
2360	16
2370	16
2380	16
2390	16
2400	16
2410	16
2420	16
2430	16
2440	16
2450	16
2460	16
2470	16
2480	16
2490	16
2500	16
2510	16
2520	16
2530	16
2540	16
2550	16
2560	16
2570	16
2580	16
2590	16
2600	16
2610	16
2620	16
2630	16
2640	16
2650	16
2660	16
2670	16
2680	16
2690	16
2700	16
2710	16
2720	16
2730	16
2740	16
2750	16
2760	16
2770	16
2780	16
2790	16
2800	16
2810	16
2820	16
2830	16
2840	16
2850	16
2860	16
2870	16
2880	16
2890	16
2900	16
2910	16
2920	16
2930	16
2940	16
2950	16
2960	16
2970	16
2980	16
2990	16
3000	16
3010	16
3020	16
3030	16
3040	16
3050	16
3060	16
3070	16
3080	16
3090	16
3100	16
3110	16
3120	16
3130	16
3140	16
3150	16
3160	16
3170	16
3180	16
3190	16
3200	16
3210	16
3220	16
3230	16
3240	16
3250	16
3260	16
3270	16
3280	16
3290	16
3300	16
3310	16
3320	16
3330	16
3340	16
3350	16
3360	16
3370	16
3380	16
3390	16
3400	16
3410	16
3420	16
3430	16
3440	16
3450	16
3460	16
3470	16
3480	16
3490	16
3500	16
3510	16
3520	16
3530	16
3540	16
3550	16
3560	16
3570	16
3580	16
3590	16
3600	16
3610	16
3620	16
3630	16
3640	16
3650	16
3660	16
3670	16
3680	16
3690	16
3700	16
3710	16
3720	16
3730	16
3740	16
3750	16
3760	16
3770	16
3780	16
3790	16
3800	16
3810	16
3820	16
3830	16
3840	16
3850	16
3860	16
3870	16
3880	16
3890	16
3900	16
3910	16
3920	16
3930	16
3940	16
3950	16
3960	16
3970	16
3980	16
3990	16
4000	16
4010	16
4020	16
4030	16
4040	16
4050	16
4060	16
4070	16
4080	16
4090	16
4100	16
4110	16
4120	16
4130	16
4140	16
4150	16
4160	16
4170	16
4180	16
4190	16
4200	16
4210	16
4220	16
4230	16
4240	16
4250	16
4260	16
4270	16
4280	16
4290	16
4300	16
4310	16
4320	16
4330	16
4340	16
4350	16
4360	16
4370	16
4380	16
4390	16
4400	16
4410	16
4420	16
4430	16
4440	16
4450	16
4460	16
4470	16
4480	16
4490	16
4500	16
4510	16
4520	16
4530	16
4540	16
4550	16
4560	16
4570	16
4580	16
4590	16
4600	16
4610	16
4620	16
4630	16
4640	16
4650	16
4660	16
4670	16
4680	16
4690	16
4700	16
4710	16
4720	16
4730	16
4740	16
4750	16
4760	16
4770	16
4780	16
4790	16
4800	16
4810	16
4820	16
4830	16
4840	16
4850	16
4860	16
4870	16
4880	16
4890	16
4900	16
4910	16
4920	16
4930	16
4940	16
4950	16
4960	16
4970	16
4980	16
4990	16
5000	16
5010	16
5020	16
5030	16
5040	16
5050	16
5060	16
5070	16
5080	16
5090	16
5100	16
5110	16
5120	16
5130	16
5140	16
5150	16
5160	16
5170	16
5180	16
5190	16
5200	16
5210	16
5220	16
5230	16
5240	16
5250	16
5260	16
5270	16
5280	16
5290	16
5300	16
5310	16
5320	16
5330	16
5340	16
5350	16
5360	16
5370	16
5380	16
5390	16
5400	16
5410	16
5420	16
5430	16
5440	16
5450	16
5460	16
5470	16
5480	16
5490	16
