Seconds	Methods
10	6
20	6
30	6
40	6
50	6
60	6
70	7
80	7
90	7
100	8
110	8
120	8
130	9
140	9
150	9
160	9
170	9
180	9
190	9
200	9
210	9
220	9
230	9
240	9
250	9
260	9
270	9
280	9
290	9
300	9
310	9
320	9
330	9
340	9
350	9
360	9
370	9
380	9
390	9
400	9
410	9
420	9
430	9
440	9
450	9
460	9
470	9
480	9
490	9
500	9
510	9
520	9
530	9
540	9
550	9
560	9
570	9
580	9
590	9
600	9
610	9
620	9
630	9
640	9
650	9
660	9
670	9
680	9
690	9
700	9
710	9
720	9
730	9
740	9
750	9
760	9
770	9
780	9
790	10
800	10
810	10
820	10
830	10
840	10
850	10
860	10
870	10
880	10
890	10
900	10
910	10
920	10
930	10
940	10
950	10
960	10
970	10
980	10
990	10
1000	10
1010	10
1020	10
1030	10
1040	10
1050	10
1060	10
1070	10
1080	10
1090	10
1100	10
1110	10
1120	10
1130	10
1140	10
1150	10
1160	10
1170	10
1180	10
1190	10
1200	10
1210	10
1220	10
1230	10
1240	10
1250	10
1260	10
1270	10
1280	10
1290	10
1300	10
1310	10
1320	10
1330	10
1340	10
1350	10
1360	10
1370	10
1380	10
1390	10
1400	10
1410	10
1420	10
1430	10
1440	10
1450	10
1460	10
1470	10
1480	10
1490	10
1500	10
1510	10
1520	10
1530	10
1540	10
1550	10
1560	10
1570	10
1580	10
1590	10
1600	10
1610	10
1620	10
1630	10
1640	10
1650	10
1660	10
1670	10
1680	10
1690	10
1700	10
1710	10
1720	10
1730	10
1740	10
1750	10
1760	10
1770	10
1780	10
1790	10
1800	10
1810	10
1820	10
1830	10
1840	10
1850	10
1860	10
1870	10
1880	10
1890	10
1900	10
1910	10
1920	10
1930	10
1940	10
1950	10
1960	10
1970	10
1980	10
1990	10
2000	10
2010	10
2020	10
2030	10
2040	10
2050	10
2060	10
2070	10
2080	10
2090	10
2100	10
2110	10
2120	10
2130	10
2140	10
2150	10
2160	10
2170	10
2180	10
2190	10
2200	10
2210	10
2220	10
2230	10
2240	10
2250	10
2260	10
2270	10
2280	10
2290	10
2300	10
2310	10
2320	10
2330	10
2340	10
2350	10
2360	10
2370	10
2380	10
2390	10
2400	10
2410	10
2420	10
2430	10
2440	10
2450	10
2460	10
2470	10
2480	10
2490	10
2500	10
2510	10
2520	10
2530	10
2540	10
2550	10
2560	10
2570	10
2580	10
2590	10
2600	10
2610	10
2620	10
2630	10
2640	10
2650	10
2660	10
2670	10
2680	10
2690	10
2700	10
2710	10
2720	10
2730	10
2740	10
2750	10
2760	10
2770	10
2780	10
2790	10
2800	10
2810	10
2820	10
2830	10
2840	10
2850	10
2860	10
2870	10
2880	10
2890	10
2900	10
2910	10
2920	10
2930	10
2940	10
2950	10
2960	10
2970	10
2980	10
2990	10
3000	10
3010	10
3020	10
3030	10
3040	10
3050	10
3060	10
3070	10
3080	10
3090	10
3100	10
3110	10
3120	10
3130	10
3140	10
3150	10
3160	10
3170	10
3180	10
3190	10
3200	10
3210	10
3220	10
3230	10
3240	10
3250	10
3260	10
3270	10
3280	10
3290	10
3300	10
