Seconds	Methods
10	17
20	17
30	17
40	17
50	17
60	17
70	17
80	17
90	17
100	17
110	17
120	17
130	17
140	17
150	17
160	17
170	17
180	17
190	17
200	17
210	17
220	17
230	17
240	17
250	17
260	17
270	17
280	17
290	17
300	17
310	17
320	17
330	17
340	17
350	17
360	17
370	17
380	17
390	17
400	17
410	17
420	17
430	17
440	17
450	17
460	17
470	17
480	17
490	17
500	17
510	17
520	17
530	17
540	17
550	17
560	17
570	17
580	17
590	17
600	17
610	17
620	17
630	17
640	17
650	17
660	17
670	17
680	17
690	17
700	17
710	17
720	17
730	17
740	17
750	17
760	17
770	17
780	17
790	17
800	17
810	17
820	17
830	17
840	17
850	17
860	17
870	17
880	17
890	17
900	17
910	17
920	17
930	17
940	17
950	17
960	17
970	17
980	17
990	17
1000	17
1010	17
1020	17
1030	17
1040	17
1050	17
1060	17
1070	17
1080	17
1090	17
1100	17
1110	17
1120	17
1130	17
1140	17
1150	17
1160	17
1170	17
1180	17
1190	17
1200	17
1210	17
1220	17
1230	17
1240	17
1250	17
1260	17
1270	17
1280	17
1290	17
1300	17
1310	17
1320	17
1330	17
1340	17
1350	17
1360	17
1370	17
1380	17
1390	17
1400	17
1410	17
1420	17
1430	17
1440	17
1450	17
1460	17
1470	17
1480	17
1490	17
1500	17
1510	17
1520	17
1530	17
1540	17
1550	17
1560	17
1570	17
1580	17
1590	17
1600	17
1610	17
1620	17
1630	17
1640	17
1650	17
1660	17
1670	17
1680	17
1690	17
1700	17
1710	17
1720	17
1730	17
1740	17
1750	17
1760	17
1770	17
1780	17
1790	17
1800	17
1810	17
1820	17
1830	17
1840	17
1850	17
1860	17
1870	17
1880	17
1890	17
1900	17
1910	17
1920	17
1930	17
1940	17
1950	17
1960	17
1970	17
1980	17
1990	17
2000	17
2010	17
2020	17
2030	17
2040	17
2070	17
